품목명,품목코드,metric,value,yyyymm,year,month,date,quarter
마그네틱 및 광학 매체,25110,출하지수202306,148.17,202306,2023,6,2023-06-01,2023Q2
정밀기기부품,26000,출하지수202306,80.71,202306,2023,6,2023-06-01,2023Q2
방사선장치 및 전기식 진단기기부품,26010,출하지수202306,150.51,202306,2023,6,2023-06-01,2023Q2
기타 의료용기기 및 부품,26020,출하지수202306,127.23,202306,2023,6,2023-06-01,2023Q2
"측정, 시험, 항해, 기타 정밀기기 및 부품",26030,출하지수202306,93.72,202306,2023,6,2023-06-01,2023Q2
광학기기 및 사진장비,26040,출하지수202306,53.75,202306,2023,6,2023-06-01,2023Q2
시계부품,26050,출하지수202306,97.92,202306,2023,6,2023-06-01,2023Q2
수송기계부품,27000,출하지수202306,135.24,202306,2023,6,2023-06-01,2023Q2
자동차용 엔진,27010,출하지수202306,141.17,202306,2023,6,2023-06-01,2023Q2
자동차 엔진용 부품,27030,출하지수202306,136.5,202306,2023,6,2023-06-01,2023Q2
자동차 차체용 부품,27040,출하지수202306,141.93,202306,2023,6,2023-06-01,2023Q2
자동차부품,27050,출하지수202306,134.16,202306,2023,6,2023-06-01,2023Q2
선박 구성부분품,27060,출하지수202306,80.97,202306,2023,6,2023-06-01,2023Q2
철도차량부품 및 관련장치,27070,출하지수202306,105.25,202306,2023,6,2023-06-01,2023Q2
항공기용 엔진 및 부품,27080,출하지수202306,128.97,202306,2023,6,2023-06-01,2023Q2
모터사이클,27090,출하지수202306,214.75,202306,2023,6,2023-06-01,2023Q2
자전거 및 환자용 차량,27100,출하지수202306,215.45,202306,2023,6,2023-06-01,2023Q2
운송장비용 의자,27110,출하지수202306,129.02,202306,2023,6,2023-06-01,2023Q2
장비,30000,출하지수202306,96.27,202306,2023,6,2023-06-01,2023Q2
정밀가공장비,31000,출하지수202306,113.36,202306,2023,6,2023-06-01,2023Q2
가공공작기계,31010,출하지수202306,120.75,202306,2023,6,2023-06-01,2023Q2
금속절삭 및 금속성형,31020,출하지수202306,111.67,202306,2023,6,2023-06-01,2023Q2
기타 가공 공작기계,31030,출하지수202306,113.14,202306,2023,6,2023-06-01,2023Q2
산업공정장비,32000,출하지수202306,90.71,202306,2023,6,2023-06-01,2023Q2
산업 처리공정 제어장비,32010,출하지수202306,53.32,202306,2023,6,2023-06-01,2023Q2
그 외 기타 전기장비,32020,출하지수202306,118.59,202306,2023,6,2023-06-01,2023Q2
일반목적용 기계장비,32030,출하지수202306,79.4,202306,2023,6,2023-06-01,2023Q2
특수목적용 기계장비,32040,출하지수202306,111.77,202306,2023,6,2023-06-01,2023Q2
반도체·디스플레이장비,33000,출하지수202306,109.01,202306,2023,6,2023-06-01,2023Q2
반도체·디스플레이장비,33010,출하지수202306,109.01,202306,2023,6,2023-06-01,2023Q2
제조로봇 자동화장비,34000,출하지수202306,89.57,202306,2023,6,2023-06-01,2023Q2
승강기 및 컨베이어 장치,34010,출하지수202306,95.97,202306,2023,6,2023-06-01,2023Q2
산업용 로봇,34020,출하지수202306,92.91,202306,2023,6,2023-06-01,2023Q2
계측장비,35000,출하지수202306,70.68,202306,2023,6,2023-06-01,2023Q2
"측정,시험,제어 등 장비",35010,출하지수202306,76.03,202306,2023,6,2023-06-01,2023Q2
광학기기 장비,35020,출하지수202306,55.82,202306,2023,6,2023-06-01,2023Q2
소재부품장비,0,출하지수202307,87.73,202307,2023,7,2023-07-01,2023Q3
소재,10000,출하지수202307,75.53,202307,2023,7,2023-07-01,2023Q3
섬유제품,11000,출하지수202307,69.94,202307,2023,7,2023-07-01,2023Q3
제사 및 방적,11010,출하지수202307,67.87,202307,2023,7,2023-07-01,2023Q3
직물직조,11020,출하지수202307,75.02,202307,2023,7,2023-07-01,2023Q3
섬유염색 및 가공,11030,출하지수202307,83.33,202307,2023,7,2023-07-01,2023Q3
편조원단,11040,출하지수202307,78.38,202307,2023,7,2023-07-01,2023Q3
기타 섬유제품,11090,출하지수202307,58.88,202307,2023,7,2023-07-01,2023Q3
화학물질 및 화학제품,12000,출하지수202307,73.32,202307,2023,7,2023-07-01,2023Q3
석유화학계 기초화학물질,12010,출하지수202307,55.22,202307,2023,7,2023-07-01,2023Q3
기타 기초유기화학물질,12020,출하지수202307,61.74,202307,2023,7,2023-07-01,2023Q3
기타 기초무기화학물질,12030,출하지수202307,82.89,202307,2023,7,2023-07-01,2023Q3
"무기안료, 염료, 유연제 및 기타 착색제",12040,출하지수202307,73.59,202307,2023,7,2023-07-01,2023Q3
합성고무 및 플라스틱 물질,12050,출하지수202307,80.69,202307,2023,7,2023-07-01,2023Q3
농약,12060,출하지수202307,60.61,202307,2023,7,2023-07-01,2023Q3
도료 및 인쇄잉크,12070,출하지수202307,73.19,202307,2023,7,2023-07-01,2023Q3
계면활성제,12080,출하지수202307,96.62,202307,2023,7,2023-07-01,2023Q3
기타 화학제품,12090,출하지수202307,80.07,202307,2023,7,2023-07-01,2023Q3
화학섬유,12100,출하지수202307,43.03,202307,2023,7,2023-07-01,2023Q3
기초의약물질 및 생물학적 제제,12110,출하지수202307,114.86,202307,2023,7,2023-07-01,2023Q3
고무 및 플라스틱제품,13000,출하지수202307,94.49,202307,2023,7,2023-07-01,2023Q3
고무제품,13010,출하지수202307,109.03,202307,2023,7,2023-07-01,2023Q3
플라스틱제품,13020,출하지수202307,91.15,202307,2023,7,2023-07-01,2023Q3
비금속 광물제품,14000,출하지수202307,81.33,202307,2023,7,2023-07-01,2023Q3
판유리,14010,출하지수202307,106.77,202307,2023,7,2023-07-01,2023Q3
산업용 유리제품,14020,출하지수202307,80.84,202307,2023,7,2023-07-01,2023Q3
산업용 도자기,14030,출하지수202307,67.26,202307,2023,7,2023-07-01,2023Q3
내화 요업제품,14040,출하지수202307,65.03,202307,2023,7,2023-07-01,2023Q3
석회,14050,출하지수202307,63.61,202307,2023,7,2023-07-01,2023Q3
기타 비금속광물제품,14090,출하지수202307,84.92,202307,2023,7,2023-07-01,2023Q3
1차 금속제품,15000,출하지수202307,69.96,202307,2023,7,2023-07-01,2023Q3
합금철,15010,출하지수202307,68.97,202307,2023,7,2023-07-01,2023Q3
철강압연.압출 및 연신제품,15020,출하지수202307,62.13,202307,2023,7,2023-07-01,2023Q3
철강관,15030,출하지수202307,61.05,202307,2023,7,2023-07-01,2023Q3
"비철금속 제련, 정련 및 합금",15040,출하지수202307,70.62,202307,2023,7,2023-07-01,2023Q3
"비철금속압연, 압출 및 연신제품",15050,출하지수202307,74.16,202307,2023,7,2023-07-01,2023Q3
기타 1차 비철금속,15060,출하지수202307,80.95,202307,2023,7,2023-07-01,2023Q3
비철금속 주조업,15070,출하지수202307,78.77,202307,2023,7,2023-07-01,2023Q3
"도금, 착색 및 기타 표면처리강재",15090,출하지수202307,79.8,202307,2023,7,2023-07-01,2023Q3
부품,20000,출하지수202307,96.69,202307,2023,7,2023-07-01,2023Q3
금속가공제품,21000,출하지수202307,71.48,202307,2023,7,2023-07-01,2023Q3
"금속탱크, 저장조 및 유사용기",21010,출하지수202307,60.19,202307,2023,7,2023-07-01,2023Q3
핵반응기 및 증기발생기부품,21020,출하지수202307,62.14,202307,2023,7,2023-07-01,2023Q3
무기 및 총포탄 부품,21030,출하지수202307,40.07,202307,2023,7,2023-07-01,2023Q3
"금속 단조, 압형 및 분말야금 제품",21040,출하지수202307,90.83,202307,2023,7,2023-07-01,2023Q3
"금속열처리업, 도금 및 기타 처리업",21050,출하지수202307,67.12,202307,2023,7,2023-07-01,2023Q3
톱 및 호환성공구,21060,출하지수202307,95.24,202307,2023,7,2023-07-01,2023Q3
금속파스너 및 스프링,21070,출하지수202307,71.16,202307,2023,7,2023-07-01,2023Q3
기타 금속제 부품,21090,출하지수202307,84.57,202307,2023,7,2023-07-01,2023Q3
일반기계부품,22000,출하지수202307,92.16,202307,2023,7,2023-07-01,2023Q3
내연기관 및 터빈,22010,출하지수202307,88.86,202307,2023,7,2023-07-01,2023Q3
유압기기,22020,출하지수202307,99.07,202307,2023,7,2023-07-01,2023Q3
펌프 및 압축기 제조업,22030,출하지수202307,96.02,202307,2023,7,2023-07-01,2023Q3
"베어링, 기어 및 동력전달장치",22040,출하지수202307,90.98,202307,2023,7,2023-07-01,2023Q3
산업용오븐 및 노용부품,22050,출하지수202307,81.72,202307,2023,7,2023-07-01,2023Q3
운반하역기계부품,22060,출하지수202307,90.71,202307,2023,7,2023-07-01,2023Q3
냉동공조기계부품,22070,출하지수202307,96.92,202307,2023,7,2023-07-01,2023Q3
사무용 기계 및 장비,22080,출하지수202307,95.23,202307,2023,7,2023-07-01,2023Q3
기타 일반목적용 기계부품,22090,출하지수202307,81.25,202307,2023,7,2023-07-01,2023Q3
농업 및 임업용 기계,22100,출하지수202307,98.72,202307,2023,7,2023-07-01,2023Q3
가공공작기계부품,22110,출하지수202307,97.48,202307,2023,7,2023-07-01,2023Q3
금속 주조 및 기타 야금용 기계,22120,출하지수202307,88.47,202307,2023,7,2023-07-01,2023Q3
건설광산기계부품,22130,출하지수202307,85.96,202307,2023,7,2023-07-01,2023Q3
음식료품 및 담배 가공기계부품,22140,출하지수202307,87.62,202307,2023,7,2023-07-01,2023Q3
기타 섬유기계부품,22150,출하지수202307,80.98,202307,2023,7,2023-07-01,2023Q3
반도체 및 평판디스플레이 제조용 기계,22160,출하지수202307,96.9,202307,2023,7,2023-07-01,2023Q3
산업용 로봇 부품,22170,출하지수202307,112.41,202307,2023,7,2023-07-01,2023Q3
기타 특수목적용 기계부품,22190,출하지수202307,78.71,202307,2023,7,2023-07-01,2023Q3
전기장비부품,24000,출하지수202307,88.7,202307,2023,7,2023-07-01,2023Q3
전동기 및 발전기,24010,출하지수202307,95.33,202307,2023,7,2023-07-01,2023Q3
변압기 및 정지형 변환기,24020,출하지수202307,82.53,202307,2023,7,2023-07-01,2023Q3
전기공급 및 전기제어장치,24030,출하지수202307,99.83,202307,2023,7,2023-07-01,2023Q3
일차전지 및 축전지,24040,출하지수202307,87.11,202307,2023,7,2023-07-01,2023Q3
절연선 및 케이블,24050,출하지수202307,66.17,202307,2023,7,2023-07-01,2023Q3
전구 및 조명장치,24060,출하지수202307,109.44,202307,2023,7,2023-07-01,2023Q3
가정용 기기,24070,출하지수202307,77.39,202307,2023,7,2023-07-01,2023Q3
기타 전기장비,24090,출하지수202307,132.62,202307,2023,7,2023-07-01,2023Q3
전자부품,25000,출하지수202307,105.34,202307,2023,7,2023-07-01,2023Q3
전자집적회로,25010,출하지수202307,166.72,202307,2023,7,2023-07-01,2023Q3
"다이오드, 트랜지스터 및 유사 반도체소자",25020,출하지수202307,100.71,202307,2023,7,2023-07-01,2023Q3
평판디스플레이,25030,출하지수202307,38.98,202307,2023,7,2023-07-01,2023Q3
인쇄회로기판 및 전자부품 실장기판,25040,출하지수202307,101.7,202307,2023,7,2023-07-01,2023Q3
그외 전자부품,25050,출하지수202307,79.2,202307,2023,7,2023-07-01,2023Q3
컴퓨터 주변기기,25060,출하지수202307,130.62,202307,2023,7,2023-07-01,2023Q3
유선 통신장비,25070,출하지수202307,68.78,202307,2023,7,2023-07-01,2023Q3
방송장비 및 통신장비,25080,출하지수202307,157.66,202307,2023,7,2023-07-01,2023Q3
방송수신기 및 기타 영상기기,25090,출하지수202307,135.97,202307,2023,7,2023-07-01,2023Q3
음향기기,25100,출하지수202307,68.95,202307,2023,7,2023-07-01,2023Q3
마그네틱 및 광학 매체,25110,출하지수202307,104.03,202307,2023,7,2023-07-01,2023Q3
정밀기기부품,26000,출하지수202307,87.68,202307,2023,7,2023-07-01,2023Q3
방사선장치 및 전기식 진단기기부품,26010,출하지수202307,151.78,202307,2023,7,2023-07-01,2023Q3
기타 의료용기기 및 부품,26020,출하지수202307,150.91,202307,2023,7,2023-07-01,2023Q3
"측정, 시험, 항해, 기타 정밀기기 및 부품",26030,출하지수202307,96.85,202307,2023,7,2023-07-01,2023Q3
광학기기 및 사진장비,26040,출하지수202307,64.11,202307,2023,7,2023-07-01,2023Q3
시계부품,26050,출하지수202307,87.84,202307,2023,7,2023-07-01,2023Q3
수송기계부품,27000,출하지수202307,133.62,202307,2023,7,2023-07-01,2023Q3
자동차용 엔진,27010,출하지수202307,161.13,202307,2023,7,2023-07-01,2023Q3
자동차 엔진용 부품,27030,출하지수202307,132.59,202307,2023,7,2023-07-01,2023Q3
자동차 차체용 부품,27040,출하지수202307,141.7,202307,2023,7,2023-07-01,2023Q3
자동차부품,27050,출하지수202307,131.32,202307,2023,7,2023-07-01,2023Q3
선박 구성부분품,27060,출하지수202307,78.25,202307,2023,7,2023-07-01,2023Q3
철도차량부품 및 관련장치,27070,출하지수202307,133.48,202307,2023,7,2023-07-01,2023Q3
항공기용 엔진 및 부품,27080,출하지수202307,125.96,202307,2023,7,2023-07-01,2023Q3
모터사이클,27090,출하지수202307,153.69,202307,2023,7,2023-07-01,2023Q3
자전거 및 환자용 차량,27100,출하지수202307,150.74,202307,2023,7,2023-07-01,2023Q3
운송장비용 의자,27110,출하지수202307,124.75,202307,2023,7,2023-07-01,2023Q3
장비,30000,출하지수202307,80.21,202307,2023,7,2023-07-01,2023Q3
정밀가공장비,31000,출하지수202307,98.74,202307,2023,7,2023-07-01,2023Q3
가공공작기계,31010,출하지수202307,98.83,202307,2023,7,2023-07-01,2023Q3
금속절삭 및 금속성형,31020,출하지수202307,101.24,202307,2023,7,2023-07-01,2023Q3
기타 가공 공작기계,31030,출하지수202307,90.67,202307,2023,7,2023-07-01,2023Q3
산업공정장비,32000,출하지수202307,84.15,202307,2023,7,2023-07-01,2023Q3
산업 처리공정 제어장비,32010,출하지수202307,64.48,202307,2023,7,2023-07-01,2023Q3
그 외 기타 전기장비,32020,출하지수202307,138.42,202307,2023,7,2023-07-01,2023Q3
일반목적용 기계장비,32030,출하지수202307,78.97,202307,2023,7,2023-07-01,2023Q3
특수목적용 기계장비,32040,출하지수202307,93.14,202307,2023,7,2023-07-01,2023Q3
반도체·디스플레이장비,33000,출하지수202307,83.15,202307,2023,7,2023-07-01,2023Q3
반도체·디스플레이장비,33010,출하지수202307,83.15,202307,2023,7,2023-07-01,2023Q3
제조로봇 자동화장비,34000,출하지수202307,71.71,202307,2023,7,2023-07-01,2023Q3
승강기 및 컨베이어 장치,34010,출하지수202307,93.29,202307,2023,7,2023-07-01,2023Q3
산업용 로봇,34020,출하지수202307,68.94,202307,2023,7,2023-07-01,2023Q3
계측장비,35000,출하지수202307,65.97,202307,2023,7,2023-07-01,2023Q3
"측정,시험,제어 등 장비",35010,출하지수202307,66.5,202307,2023,7,2023-07-01,2023Q3
광학기기 장비,35020,출하지수202307,69.21,202307,2023,7,2023-07-01,2023Q3
소재부품장비,0,출하지수202308,88.38,202308,2023,8,2023-08-01,2023Q3
소재,10000,출하지수202308,75.34,202308,2023,8,2023-08-01,2023Q3
섬유제품,11000,출하지수202308,68.86,202308,2023,8,2023-08-01,2023Q3
제사 및 방적,11010,출하지수202308,65.08,202308,2023,8,2023-08-01,2023Q3
직물직조,11020,출하지수202308,72.21,202308,2023,8,2023-08-01,2023Q3
섬유염색 및 가공,11030,출하지수202308,70.83,202308,2023,8,2023-08-01,2023Q3
편조원단,11040,출하지수202308,81.23,202308,2023,8,2023-08-01,2023Q3
기타 섬유제품,11090,출하지수202308,65.31,202308,2023,8,2023-08-01,2023Q3
화학물질 및 화학제품,12000,출하지수202308,72.69,202308,2023,8,2023-08-01,2023Q3
석유화학계 기초화학물질,12010,출하지수202308,57.65,202308,2023,8,2023-08-01,2023Q3
기타 기초유기화학물질,12020,출하지수202308,67.18,202308,2023,8,2023-08-01,2023Q3
기타 기초무기화학물질,12030,출하지수202308,84.35,202308,2023,8,2023-08-01,2023Q3
"무기안료, 염료, 유연제 및 기타 착색제",12040,출하지수202308,68.42,202308,2023,8,2023-08-01,2023Q3
합성고무 및 플라스틱 물질,12050,출하지수202308,72.09,202308,2023,8,2023-08-01,2023Q3
농약,12060,출하지수202308,72.49,202308,2023,8,2023-08-01,2023Q3
도료 및 인쇄잉크,12070,출하지수202308,72.71,202308,2023,8,2023-08-01,2023Q3
계면활성제,12080,출하지수202308,103.31,202308,2023,8,2023-08-01,2023Q3
기타 화학제품,12090,출하지수202308,74.79,202308,2023,8,2023-08-01,2023Q3
화학섬유,12100,출하지수202308,45.32,202308,2023,8,2023-08-01,2023Q3
기초의약물질 및 생물학적 제제,12110,출하지수202308,120.71,202308,2023,8,2023-08-01,2023Q3
고무 및 플라스틱제품,13000,출하지수202308,88.1,202308,2023,8,2023-08-01,2023Q3
고무제품,13010,출하지수202308,100.38,202308,2023,8,2023-08-01,2023Q3
플라스틱제품,13020,출하지수202308,85.32,202308,2023,8,2023-08-01,2023Q3
비금속 광물제품,14000,출하지수202308,78.74,202308,2023,8,2023-08-01,2023Q3
판유리,14010,출하지수202308,107.62,202308,2023,8,2023-08-01,2023Q3
산업용 유리제품,14020,출하지수202308,76.02,202308,2023,8,2023-08-01,2023Q3
산업용 도자기,14030,출하지수202308,65.51,202308,2023,8,2023-08-01,2023Q3
내화 요업제품,14040,출하지수202308,66.13,202308,2023,8,2023-08-01,2023Q3
석회,14050,출하지수202308,71.23,202308,2023,8,2023-08-01,2023Q3
기타 비금속광물제품,14090,출하지수202308,87.13,202308,2023,8,2023-08-01,2023Q3
1차 금속제품,15000,출하지수202308,71.75,202308,2023,8,2023-08-01,2023Q3
합금철,15010,출하지수202308,71.08,202308,2023,8,2023-08-01,2023Q3
철강압연.압출 및 연신제품,15020,출하지수202308,68.29,202308,2023,8,2023-08-01,2023Q3
철강관,15030,출하지수202308,59.49,202308,2023,8,2023-08-01,2023Q3
"비철금속 제련, 정련 및 합금",15040,출하지수202308,74.55,202308,2023,8,2023-08-01,2023Q3
"비철금속압연, 압출 및 연신제품",15050,출하지수202308,74.1,202308,2023,8,2023-08-01,2023Q3
기타 1차 비철금속,15060,출하지수202308,78.58,202308,2023,8,2023-08-01,2023Q3
비철금속 주조업,15070,출하지수202308,69.95,202308,2023,8,2023-08-01,2023Q3
"도금, 착색 및 기타 표면처리강재",15090,출하지수202308,74.15,202308,2023,8,2023-08-01,2023Q3
